_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc366fb43357b9094a431,2020-11-02 13:59:24,Quality Assurance (QA) Testing,Think201 Creative Studio,Bangalore,Immediately, 10000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""Manual Testing"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Job offer""]"
5f9fc366fb43357b9094a432,2020-11-02 13:59:26,Birthday/Surprise Planning,Bunny Bash Events And Rentals,Bangalore,Immediately, 2000 /month +  Incentives,3 Months,"4 Nov' 20",Internship,"[""Social Media Marketing"",""Event Management"",""Adobe Illustrator"",""Photography"",""Certificate"","" Letter of recommendation""]"
5f9fc367fb43357b9094a433,2020-11-02 13:59:26,Business Development (Sales),Bright Foods N Beverages,Bangalore,Immediately, 6000-12000 /month,3 Months,"4 Nov' 20",Internship with job offer,"[""Social Media Marketing"",""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc368fb43357b9094a434,2020-11-02 13:59:27,Business Development (Sales),Quick Ride,Chennai,Nothing, 6500 /month,2 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc369fb43357b9094a435,2020-11-02 13:59:28,Operations,YourDOST Health Solutions,Bangalore,Immediately, 12000-16000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""MS-Office"",""MS-Excel"",""Informal dress code"","" Job offer""]"
5f9fc369fb43357b9094a436,2020-11-02 13:59:29,Video Making/Editing,Open Door Education,Bangalore,Immediately, 15000 /month,2 Months,"4 Nov' 20",Internship,"[""Video Editing"",""Adobe Premiere Pro"",""Video Making"",""Adobe Audition"",""Adobe After Effects"",""Certificate"","" Letter of recommendation""]"
5f9fc36afb43357b9094a437,2020-11-02 13:59:29,Business Development (Sales),Rai Techintro Private Limited,Bangalore,Immediately, 5000 /month,4 Months,"4 Nov' 20",Internship with job offer,"[""Social Media Marketing"",""Google Analytics"",""Digital Marketing"",""Certificate"","" Job offer""]"
5f9fc36bfb43357b9094a438,2020-11-02 13:59:30,Content Writing,Baraati Media & Entertainment Private Limited,Bangalore,Immediately, 8000 /month,3 Months,"4 Nov' 20",Internship with job offer,"[""Blogging"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Job offer""]"
5f9fc36cfb43357b9094a439,2020-11-02 13:59:31,Web Development,Futures And Careers (FAC),Bangalore,Immediately, 15000 /month,2 Months,"4 Nov' 20",Internship,"[""Certificate"","" 5 days a week""]"
5f9fc36cfb43357b9094a43a,2020-11-02 13:59:32,Business Development (Sales),Baraati Media & Entertainment Private Limited,Bangalore,Immediately, 8000 /month,3 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" 5 days a week"","" Job offer""]"
5f9fc36efb43357b9094a43b,2020-11-02 13:59:32,Mobile App Development,IClimb Systems India Private Limited,Bangalore,Immediately, 15000 /month,6 Months,"4 Nov' 20",Internship,"[""Java"",""Flutter"",""Android"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc36ffb43357b9094a43c,2020-11-02 13:59:34,Business Development (Sales),Jinoy Dave,Ahmedabad,Immediately, 5000 /month +  Incentives,2 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
5f9fc36ffb43357b9094a43d,2020-11-02 13:59:35,Business Development (Sales),Noon Academy,Bangalore,Immediately, 7000-12000 /month,1 Month,"4 Nov' 20",Internship,"[""Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc371fb43357b9094a43e,2020-11-02 13:59:35,Product Management,CloudInfra,Bangalore,Immediately, 20000 /month,6 Months,"4 Nov' 20",Internship,"[""Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc371fb43357b9094a43f,2020-11-02 13:59:37,Operations,RR Lifestyles,Bangalore,Immediately, 8000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Job offer""]"
5f9fc373fb43357b9094a440,2020-11-02 13:59:37,Web Development,Dioxe Technologies Private Limited,Bangalore,Immediately, 10000 /month,6 Months,"4 Nov' 20",Internship,"[""Python"",""Data Analytics"",""Django"",""Machine Learning"",""Data Science"",""ReactJS"",""Artifical Intelligence"",""Certificate"","" Flexible work hours"","" Informal dress code""]"
5f9fc374fb43357b9094a441,2020-11-02 13:59:39,Social Media Marketing,RR Lifestyles,Bangalore,Immediately, 5000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""Adobe Photoshop"",""English Proficiency (Written)"",""Certificate"","" Job offer""]"
5f9fc375fb43357b9094a442,2020-11-02 13:59:40,Graphic Design,RR Lifestyles,Bangalore,Immediately, 6000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""English Proficiency (Written)"",""Certificate"","" Job offer""]"
