_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc4ae5ae1fc3c5cd0cf20,2020-11-02 14:04:54,Accounts,Actofit Wearables,Mumbai,Immediately, 8000 /month,3 Months,"14 Nov' 20",Internship,"[""Accounting"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fc4af5ae1fc3c5cd0cf21,2020-11-02 14:04:54,Mobile App Development,Spectramed Global Health Management LLP,Mumbai,Immediately, 4000 /month,2 Months,"14 Nov' 20",Internship with job offer,"[""Java"",""jQuery"",""C#"","".NET"",""ASP.NET"",""SQL"",""Catalyst MVC Web Framework"",""Angular 7.0"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc4b05ae1fc3c5cd0cf22,2020-11-02 14:04:55,Business Development (Sales),Edunishad Technologies LLP,Mumbai,Immediately, 5000 /month,2 Months,"14 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc4b15ae1fc3c5cd0cf23,2020-11-02 14:04:56,Chartered Accountancy (CA),Gaurav Gada,Mumbai,Immediately, 3000-7000 /month,36 Months,"14 Nov' 20",Internship,"[""Accounting"",""Tally"",""MS-Excel"",""Certificate"","" Flexible work hours""]"
5f9fc4b25ae1fc3c5cd0cf24,2020-11-02 14:04:57,Information Technology,Lockated,Mumbai,Immediately, 5000 /month,2 Months,"13 Nov' 20",Internship with job offer,"[""Certificate"","" Informal dress code"","" Job offer""]"
5f9fc4b25ae1fc3c5cd0cf25,2020-11-02 14:04:58,Food Marketing And Content Development,Kaavo,Mumbai,Immediately, 8000 /month,2 Months,"13 Nov' 20",Internship,"[""Social Media Marketing"",""Adobe Illustrator"",""Digital Marketing"",""Facebook Marketing"",""Video Making"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc4b35ae1fc3c5cd0cf26,2020-11-02 14:04:58,Business Development (Sales),Vedic Farmers,Chandigarh,Immediately, 5000-10000 /month,2 Months,"13 Nov' 20",Internship with job offer,"[""Client Relationship"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
5f9fc4b55ae1fc3c5cd0cf27,2020-11-02 14:04:59,Business Development,Lockated,Mumbai,Immediately, 5000 /month,3 Months,"13 Nov' 20",Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Informal dress code"","" Job offer""]"
5f9fc4b55ae1fc3c5cd0cf28,2020-11-02 14:05:01,Marketing,Vent For You,Delhi,Immediately, 2000 /month,1 Month,"13 Nov' 20",Internship,"[""Search Engine Marketing (SEM)"",""Digital Marketing"",""Facebook Marketing"",""Email Marketing"",""Instagram Marketing"",""Certificate"","" Flexible work hours""]"
5f9fc4b75ae1fc3c5cd0cf29,2020-11-02 14:05:01,Business Development (Sales),KITCHEN ON MY PLATE,Mumbai,Immediately, 2000-5000 /month,3 Months,"13 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc4b85ae1fc3c5cd0cf2a,2020-11-02 14:05:03,Software Testing,Techqueto LLP,Mumbai,Immediately, 2000 /month,6 Months,"13 Nov' 20",Internship,"[""Software Testing"",""Manual Testing"",""GUI Testing"",""Certificate""]"
